,id,name,category,source,qasm_path,num_qubits,initial_depth,initial_two_qubit_gates,initial_two_qubit_depth,initial_total_gates,gate_density,two_qubit_ratio,created_at,optimizer_chain,original_circuit
1779,1780,artifact_artifact_square_heisenberg_N9__tket__qiskit_ai,square-heisenberg,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_square_heisenberg_N9__tket/qiskit_ai.qasm,9,104,57,45,214,23.77777777777778,0.26635514018691586,2026-03-05 20:40:14,tket,square_heisenberg_N9
1780,1781,artifact_artifact_square_heisenberg_N9__tket__wisq_bqskit,square-heisenberg,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_square_heisenberg_N9__tket/wisq_bqskit.qasm,9,72,36,26,176,19.555555555555557,0.20454545454545456,2026-03-05 20:40:14,tket,square_heisenberg_N9
1781,1782,artifact_artifact_square_heisenberg_N9__tket__wisq_rules,square-heisenberg,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_square_heisenberg_N9__tket/wisq_rules.qasm,9,69,36,26,176,19.555555555555557,0.20454545454545456,2026-03-05 20:40:14,tket,square_heisenberg_N9
1782,1783,artifact_artifact_real_amplitudes_16_r2__qiskit_ai__tket,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_16_r2__qiskit_ai/tket.qasm,16,17,30,17,30,1.875,1.0,2026-03-05 20:40:14,qiskit_ai,real_amplitudes_16_r2
1783,1784,artifact_artifact_real_amplitudes_16_r2__qiskit_ai__qiskit_standard,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_16_r2__qiskit_ai/qiskit_standard.qasm,16,17,30,17,30,1.875,1.0,2026-03-05 20:40:14,qiskit_ai,real_amplitudes_16_r2
1784,1785,artifact_artifact_real_amplitudes_16_r2__qiskit_ai__qiskit_ai,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_16_r2__qiskit_ai/qiskit_ai.qasm,16,20,30,17,78,4.875,0.38461538461538464,2026-03-05 20:40:14,qiskit_ai,real_amplitudes_16_r2
1785,1786,artifact_artifact_real_amplitudes_16_r2__qiskit_ai__wisq_bqskit,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_16_r2__qiskit_ai/wisq_bqskit.qasm,16,48,24,15,105,6.5625,0.22857142857142856,2026-03-05 20:40:14,qiskit_ai,real_amplitudes_16_r2
1786,1787,artifact_artifact_real_amplitudes_16_r2__qiskit_ai__wisq_rules,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_16_r2__qiskit_ai/wisq_rules.qasm,16,29,30,17,222,13.875,0.13513513513513514,2026-03-05 20:40:14,qiskit_ai,real_amplitudes_16_r2
1787,1788,artifact_artifact_qft__wisq_rules__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft__wisq_rules/tket.qasm,4,20,11,10,31,7.75,0.3548387096774194,2026-03-05 20:40:15,wisq_rules,qft
1788,1789,artifact_artifact_qft__wisq_rules__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft__wisq_rules/qiskit_standard.qasm,4,29,17,16,37,9.25,0.4594594594594595,2026-03-05 20:40:15,wisq_rules,qft
1789,1790,artifact_artifact_qft__wisq_rules__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft__wisq_rules/qiskit_ai.qasm,4,28,17,16,37,9.25,0.4594594594594595,2026-03-05 20:40:15,wisq_rules,qft
1790,1791,artifact_artifact_qft__wisq_rules__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft__wisq_rules/wisq_bqskit.qasm,4,22,11,10,31,7.75,0.3548387096774194,2026-03-05 20:40:15,wisq_rules,qft
1791,1792,artifact_artifact_qft__wisq_rules__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft__wisq_rules/wisq_rules.qasm,4,22,11,10,31,7.75,0.3548387096774194,2026-03-05 20:40:15,wisq_rules,qft
1792,1793,artifact_artifact_qft_N003__qiskit_standard__tket,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N003__qiskit_standard/tket.qasm,3,18,6,6,22,7.333333333333333,0.2727272727272727,2026-03-05 20:40:15,qiskit_standard,qft_N003
1793,1794,artifact_artifact_qft_N003__qiskit_standard__qiskit_standard,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N003__qiskit_standard/qiskit_standard.qasm,3,21,9,9,27,9.0,0.3333333333333333,2026-03-05 20:40:15,qiskit_standard,qft_N003
1794,1795,artifact_artifact_qft_N003__qiskit_standard__qiskit_ai,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N003__qiskit_standard/qiskit_ai.qasm,3,21,9,9,27,9.0,0.3333333333333333,2026-03-05 20:40:15,qiskit_standard,qft_N003
1795,1796,artifact_artifact_qft_N003__qiskit_standard__wisq_bqskit,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N003__qiskit_standard/wisq_bqskit.qasm,3,34,6,6,43,14.333333333333334,0.13953488372093023,2026-03-05 20:40:15,qiskit_standard,qft_N003
1796,1797,artifact_artifact_qft_N003__qiskit_standard__wisq_rules,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N003__qiskit_standard/wisq_rules.qasm,3,18,7,7,22,7.333333333333333,0.3181818181818182,2026-03-05 20:40:15,qiskit_standard,qft_N003
1797,1798,artifact_artifact_tof_5__qiskit_ai__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_tof_5__qiskit_ai/tket.qasm,9,0,0,0,0,0.0,0.0,2026-03-05 20:40:15,qiskit_ai,tof_5
1798,1799,artifact_artifact_tof_5__qiskit_ai__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_tof_5__qiskit_ai/qiskit_standard.qasm,9,0,0,0,0,0.0,0.0,2026-03-05 20:40:15,qiskit_ai,tof_5
1799,1800,artifact_artifact_tof_5__qiskit_ai__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_tof_5__qiskit_ai/qiskit_ai.qasm,9,8,0,0,28,3.111111111111111,0.0,2026-03-05 20:40:15,qiskit_ai,tof_5
1800,1801,artifact_artifact_tof_5__qiskit_ai__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_tof_5__qiskit_ai/wisq_bqskit.qasm,9,0,0,0,0,0.0,0.0,2026-03-05 20:40:15,qiskit_ai,tof_5
1801,1802,artifact_artifact_tof_5__qiskit_ai__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_tof_5__qiskit_ai/wisq_rules.qasm,9,1,0,0,1,0.1111111111111111,0.0,2026-03-05 20:40:15,qiskit_ai,tof_5
1802,1803,artifact_artifact_qaoa_barabasi_albert_N17_3reps__wisq_bqskit__tket,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N17_3reps__wisq_bqskit/tket.qasm,17,195,165,101,696,40.94117647058823,0.23706896551724138,2026-03-05 20:40:15,wisq_bqskit,qaoa_barabasi_albert_N17_3reps
1803,1804,artifact_artifact_qaoa_barabasi_albert_N17_3reps__wisq_bqskit__qiskit_standard,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N17_3reps__wisq_bqskit/qiskit_standard.qasm,17,672,930,439,1682,98.94117647058823,0.5529131985731273,2026-03-05 20:40:15,wisq_bqskit,qaoa_barabasi_albert_N17_3reps
1804,1805,artifact_artifact_qaoa_barabasi_albert_N17_3reps__wisq_bqskit__qiskit_ai,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N17_3reps__wisq_bqskit/qiskit_ai.qasm,17,614,996,457,1684,99.05882352941177,0.5914489311163895,2026-03-05 20:40:15,wisq_bqskit,qaoa_barabasi_albert_N17_3reps
1805,1806,artifact_artifact_qaoa_barabasi_albert_N17_3reps__wisq_bqskit__wisq_bqskit,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N17_3reps__wisq_bqskit/wisq_bqskit.qasm,17,286,163,92,1025,60.294117647058826,0.15902439024390244,2026-03-05 20:40:15,wisq_bqskit,qaoa_barabasi_albert_N17_3reps
1806,1807,artifact_artifact_qaoa_barabasi_albert_N17_3reps__wisq_bqskit__wisq_rules,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N17_3reps__wisq_bqskit/wisq_rules.qasm,17,257,163,109,851,50.05882352941177,0.19153936545240893,2026-03-05 20:40:15,wisq_bqskit,qaoa_barabasi_albert_N17_3reps
1807,1808,artifact_artifact_efficient_su2_8__tket__tket,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_8__tket/tket.qasm,8,33,56,21,153,19.125,0.3660130718954248,2026-03-05 20:40:15,tket,efficient_su2_8
1808,1809,artifact_artifact_efficient_su2_8__tket__qiskit_standard,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_8__tket/qiskit_standard.qasm,8,163,160,87,429,53.625,0.372960372960373,2026-03-05 20:40:16,tket,efficient_su2_8
1809,1810,artifact_artifact_efficient_su2_8__tket__qiskit_ai,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_8__tket/qiskit_ai.qasm,8,129,200,102,296,37.0,0.6756756756756757,2026-03-05 20:40:16,tket,efficient_su2_8
1810,1811,artifact_artifact_efficient_su2_8__tket__wisq_bqskit,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_8__tket/wisq_bqskit.qasm,8,35,14,9,110,13.75,0.12727272727272726,2026-03-05 20:40:16,tket,efficient_su2_8
1811,1812,artifact_artifact_efficient_su2_8__tket__wisq_rules,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_8__tket/wisq_rules.qasm,8,25,14,9,110,13.75,0.12727272727272726,2026-03-05 20:40:16,tket,efficient_su2_8
1812,1813,artifact_artifact_real_amplitudes_12__qiskit_standard__tket,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_12__qiskit_standard/tket.qasm,12,35,22,13,160,13.333333333333334,0.1375,2026-03-05 20:40:16,qiskit_standard,real_amplitudes_12
1813,1814,artifact_artifact_real_amplitudes_12__qiskit_standard__qiskit_standard,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_12__qiskit_standard/qiskit_standard.qasm,12,25,22,13,166,13.833333333333334,0.13253012048192772,2026-03-05 20:40:16,qiskit_standard,real_amplitudes_12
1814,1815,artifact_artifact_real_amplitudes_12__qiskit_standard__qiskit_ai,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_12__qiskit_standard/qiskit_ai.qasm,12,25,22,13,166,13.833333333333334,0.13253012048192772,2026-03-05 20:40:16,qiskit_standard,real_amplitudes_12
1815,1816,artifact_artifact_real_amplitudes_12__qiskit_standard__wisq_bqskit,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_12__qiskit_standard/wisq_bqskit.qasm,12,25,22,13,166,13.833333333333334,0.13253012048192772,2026-03-05 20:40:16,qiskit_standard,real_amplitudes_12
1816,1817,artifact_artifact_real_amplitudes_12__qiskit_standard__wisq_rules,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_12__qiskit_standard/wisq_rules.qasm,12,25,22,13,166,13.833333333333334,0.13253012048192772,2026-03-05 20:40:16,qiskit_standard,real_amplitudes_12
1817,1818,artifact_artifact_efficient_su2_12_r2__wisq_rules__tket,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_12_r2__wisq_rules/tket.qasm,12,13,22,13,22,1.8333333333333333,1.0,2026-03-05 20:40:16,wisq_rules,efficient_su2_12_r2
1818,1819,artifact_artifact_efficient_su2_12_r2__wisq_rules__qiskit_standard,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_12_r2__wisq_rules/qiskit_standard.qasm,12,13,22,13,22,1.8333333333333333,1.0,2026-03-05 20:40:16,wisq_rules,efficient_su2_12_r2
1819,1820,artifact_artifact_efficient_su2_12_r2__wisq_rules__qiskit_ai,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_12_r2__wisq_rules/qiskit_ai.qasm,12,25,22,13,166,13.833333333333334,0.13253012048192772,2026-03-05 20:40:16,wisq_rules,efficient_su2_12_r2
1820,1821,artifact_artifact_efficient_su2_12_r2__wisq_rules__wisq_bqskit,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_12_r2__wisq_rules/wisq_bqskit.qasm,12,26,10,5,89,7.416666666666667,0.11235955056179775,2026-03-05 20:40:16,wisq_rules,efficient_su2_12_r2
1821,1822,artifact_artifact_efficient_su2_12_r2__wisq_rules__wisq_rules,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_12_r2__wisq_rules/wisq_rules.qasm,12,25,22,13,166,13.833333333333334,0.13253012048192772,2026-03-05 20:40:16,wisq_rules,efficient_su2_12_r2
1822,1823,artifact_artifact_qv_N010_12345__wisq_bqskit__tket,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N010_12345__wisq_bqskit/tket.qasm,10,199,150,38,1415,141.5,0.10600706713780919,2026-03-05 20:40:16,wisq_bqskit,qv_N010_12345
1823,1824,artifact_artifact_qv_N010_12345__wisq_bqskit__qiskit_standard,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N010_12345__wisq_bqskit/qiskit_standard.qasm,10,281,280,105,1283,128.3,0.2182385035074045,2026-03-05 20:40:16,wisq_bqskit,qv_N010_12345
1824,1825,artifact_artifact_qv_N010_12345__wisq_bqskit__qiskit_ai,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N010_12345__wisq_bqskit/qiskit_ai.qasm,10,468,294,98,2475,247.5,0.11878787878787879,2026-03-05 20:40:16,wisq_bqskit,qv_N010_12345
1825,1826,artifact_artifact_qv_N010_12345__wisq_bqskit__wisq_bqskit,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N010_12345__wisq_bqskit/wisq_bqskit.qasm,10,314,150,41,1923,192.3,0.078003120124805,2026-03-05 20:40:16,wisq_bqskit,qv_N010_12345
1826,1827,artifact_artifact_qv_N010_12345__wisq_bqskit__wisq_rules,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N010_12345__wisq_bqskit/wisq_rules.qasm,10,369,150,43,2296,229.6,0.06533101045296168,2026-03-05 20:40:16,wisq_bqskit,qv_N010_12345
1827,1828,artifact_artifact_qaoa_barabasi_albert_N10_3reps__wisq_bqskit__tket,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N10_3reps__wisq_bqskit/tket.qasm,10,124,82,54,347,34.7,0.23631123919308358,2026-03-05 20:40:16,wisq_bqskit,qaoa_barabasi_albert_N10_3reps
1828,1829,artifact_artifact_qaoa_barabasi_albert_N10_3reps__wisq_bqskit__qiskit_standard,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N10_3reps__wisq_bqskit/qiskit_standard.qasm,10,311,315,192,688,68.8,0.4578488372093023,2026-03-05 20:40:16,wisq_bqskit,qaoa_barabasi_albert_N10_3reps
1829,1830,artifact_artifact_qaoa_barabasi_albert_N10_3reps__wisq_bqskit__qiskit_ai,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N10_3reps__wisq_bqskit/qiskit_ai.qasm,10,317,331,215,678,67.8,0.4882005899705015,2026-03-05 20:40:16,wisq_bqskit,qaoa_barabasi_albert_N10_3reps
1830,1831,artifact_artifact_qaoa_barabasi_albert_N10_3reps__wisq_bqskit__wisq_bqskit,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N10_3reps__wisq_bqskit/wisq_bqskit.qasm,10,147,82,54,429,42.9,0.19114219114219114,2026-03-05 20:40:16,wisq_bqskit,qaoa_barabasi_albert_N10_3reps
1831,1832,artifact_artifact_qaoa_barabasi_albert_N10_3reps__wisq_bqskit__wisq_rules,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N10_3reps__wisq_bqskit/wisq_rules.qasm,10,147,82,54,429,42.9,0.19114219114219114,2026-03-05 20:40:16,wisq_bqskit,qaoa_barabasi_albert_N10_3reps
1832,1833,artifact_artifact_square_heisenberg_N4__wisq_rules__tket,square-heisenberg,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_square_heisenberg_N4__wisq_rules/tket.qasm,4,42,12,12,70,17.5,0.17142857142857143,2026-03-05 20:40:16,wisq_rules,square_heisenberg_N4
1833,1834,artifact_artifact_square_heisenberg_N4__wisq_rules__qiskit_standard,square-heisenberg,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_square_heisenberg_N4__wisq_rules/qiskit_standard.qasm,4,34,12,12,54,13.5,0.2222222222222222,2026-03-05 20:40:16,wisq_rules,square_heisenberg_N4
1834,1835,artifact_artifact_square_heisenberg_N4__wisq_rules__qiskit_ai,square-heisenberg,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_square_heisenberg_N4__wisq_rules/qiskit_ai.qasm,4,283,48,48,444,111.0,0.10810810810810811,2026-03-05 20:40:16,wisq_rules,square_heisenberg_N4
1835,1836,artifact_artifact_square_heisenberg_N4__wisq_rules__wisq_bqskit,square-heisenberg,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_square_heisenberg_N4__wisq_rules/wisq_bqskit.qasm,4,52,12,12,92,23.0,0.13043478260869565,2026-03-05 20:40:17,wisq_rules,square_heisenberg_N4
1836,1837,artifact_artifact_square_heisenberg_N4__wisq_rules__wisq_rules,square-heisenberg,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_square_heisenberg_N4__wisq_rules/wisq_rules.qasm,4,283,48,48,444,111.0,0.10810810810810811,2026-03-05 20:40:17,wisq_rules,square_heisenberg_N4
1837,1838,artifact_artifact_qv_N017_12345__qiskit_standard__tket,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N017_12345__qiskit_standard/tket.qasm,17,209,383,51,2465,145.0,0.15537525354969575,2026-03-05 20:40:17,qiskit_standard,qv_N017_12345
1838,1839,artifact_artifact_qv_N017_12345__qiskit_standard__qiskit_standard,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N017_12345__qiskit_standard/qiskit_standard.qasm,17,499,917,207,3386,199.1764705882353,0.27082102776137035,2026-03-05 20:40:17,qiskit_standard,qv_N017_12345
1839,1840,artifact_artifact_qv_N017_12345__qiskit_standard__wisq_bqskit,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N017_12345__qiskit_standard/wisq_bqskit.qasm,17,733,895,324,3476,204.47058823529412,0.25747986191024164,2026-03-05 20:40:17,qiskit_standard,qv_N017_12345
1840,1841,artifact_artifact_qv_N017_12345__qiskit_standard__wisq_rules,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N017_12345__qiskit_standard/wisq_rules.qasm,17,683,850,309,3205,188.52941176470588,0.26521060842433697,2026-03-05 20:40:17,qiskit_standard,qv_N017_12345
1841,1842,artifact_artifact_qaoa_barabasi_albert_N18_3reps__qiskit_standard__tket,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N18_3reps__qiskit_standard/tket.qasm,18,218,192,82,757,42.05555555555556,0.2536327608982827,2026-03-05 20:40:17,qiskit_standard,qaoa_barabasi_albert_N18_3reps
1842,1843,artifact_artifact_qaoa_barabasi_albert_N18_3reps__qiskit_standard__qiskit_standard,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N18_3reps__qiskit_standard/qiskit_standard.qasm,18,533,684,346,1367,75.94444444444444,0.5003657644476956,2026-03-05 20:40:17,qiskit_standard,qaoa_barabasi_albert_N18_3reps
1843,1844,artifact_artifact_qaoa_barabasi_albert_N18_3reps__qiskit_standard__qiskit_ai,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N18_3reps__qiskit_standard/qiskit_ai.qasm,18,467,601,308,1235,68.61111111111111,0.48663967611336034,2026-03-05 20:40:17,qiskit_standard,qaoa_barabasi_albert_N18_3reps
1844,1845,artifact_artifact_qaoa_barabasi_albert_N18_3reps__qiskit_standard__wisq_bqskit,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N18_3reps__qiskit_standard/wisq_bqskit.qasm,18,510,538,307,1290,71.66666666666667,0.4170542635658915,2026-03-05 20:40:17,qiskit_standard,qaoa_barabasi_albert_N18_3reps
1845,1846,artifact_artifact_qaoa_barabasi_albert_N18_3reps__qiskit_standard__wisq_rules,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N18_3reps__qiskit_standard/wisq_rules.qasm,18,467,458,292,1044,58.0,0.4386973180076628,2026-03-05 20:40:17,qiskit_standard,qaoa_barabasi_albert_N18_3reps
1846,1847,artifact_artifact_real_amplitudes_12_r3__wisq_rules__tket,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_12_r3__wisq_rules/tket.qasm,12,15,33,15,33,2.75,1.0,2026-03-05 20:40:17,wisq_rules,real_amplitudes_12_r3
1847,1848,artifact_artifact_real_amplitudes_12_r3__wisq_rules__qiskit_standard,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_12_r3__wisq_rules/qiskit_standard.qasm,12,15,33,15,33,2.75,1.0,2026-03-05 20:40:17,wisq_rules,real_amplitudes_12_r3
1848,1849,artifact_artifact_real_amplitudes_12_r3__wisq_rules__qiskit_ai,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_12_r3__wisq_rules/qiskit_ai.qasm,12,31,33,15,225,18.75,0.14666666666666667,2026-03-05 20:40:17,wisq_rules,real_amplitudes_12_r3
1849,1850,artifact_artifact_real_amplitudes_12_r3__wisq_rules__wisq_bqskit,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_12_r3__wisq_rules/wisq_bqskit.qasm,12,31,21,12,81,6.75,0.25925925925925924,2026-03-05 20:40:17,wisq_rules,real_amplitudes_12_r3
1850,1851,artifact_artifact_real_amplitudes_12_r3__wisq_rules__wisq_rules,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_12_r3__wisq_rules/wisq_rules.qasm,12,31,33,15,225,18.75,0.14666666666666667,2026-03-05 20:40:17,wisq_rules,real_amplitudes_12_r3
1851,1852,artifact_artifact_csla_mux_3__wisq_bqskit__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_csla_mux_3__wisq_bqskit/tket.qasm,15,123,65,35,341,22.733333333333334,0.1906158357771261,2026-03-05 20:40:17,wisq_bqskit,csla_mux_3
